order_id,customer_id,order_status,order_date,shipped_date,store_id,customer_name,customer_city,customer_state,store_name,store_city,product_id,quantity,list_price,discount,total_spent,product_name,brand_id,category_id,category_name,brand_name
740,1113,4,2017-02-28,2017-03-02,2,Kendra Harrington,Jamestown,NY,Baldwin Bikes,Baldwin,19,1,449.0,0.2,359.20000000000005,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
740,1113,4,2017-02-28,2017-03-02,2,Kendra Harrington,Jamestown,NY,Baldwin Bikes,Baldwin,81,1,1099.99,0.05,1044.9904999999999,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,Cruisers Bicycles,Electra
740,1113,4,2017-02-28,2017-03-02,2,Kendra Harrington,Jamestown,NY,Baldwin Bikes,Baldwin,94,2,249.99,0.2,399.98400000000004,Haro Shredder Pro 20 - 2017,2,1,Children Bicycles,Haro
741,119,4,2017-02-28,2017-03-01,3,Thalia Dillard,San Angelo,TX,Rowlett Bikes,Rowlett,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
741,119,4,2017-02-28,2017-03-01,3,Thalia Dillard,San Angelo,TX,Rowlett Bikes,Rowlett,56,2,5499.99,0.05,10449.981,Trek Domane SLR 6 Disc - 2017,9,7,Road Bikes,Trek
741,119,4,2017-02-28,2017-03-01,3,Thalia Dillard,San Angelo,TX,Rowlett Bikes,Rowlett,58,1,4999.99,0.05,4749.9905,Trek Madone 9.2 - 2017,9,7,Road Bikes,Trek
741,119,4,2017-02-28,2017-03-01,3,Thalia Dillard,San Angelo,TX,Rowlett Bikes,Rowlett,76,1,299.99,0.07,278.9907,"Electra Girl's Hawaii 1 16"" - 2017",1,3,Cruisers Bicycles,Electra
742,433,4,2017-02-28,2017-03-01,3,Holly Nieves,Longview,TX,Rowlett Bikes,Rowlett,45,1,869.99,0.07,809.0907,Haro SR 1.2 - 2017,2,6,Mountain Bikes,Haro
742,433,4,2017-02-28,2017-03-01,3,Holly Nieves,Longview,TX,Rowlett Bikes,Rowlett,107,2,416.99,0.05,792.281,Sun Bicycles Cruz 7 - 2017,7,2,Comfort Bicycles,Sun Bicycles
743,137,4,2017-03-01,2017-03-04,2,Shonta Mercer,Massapequa,NY,Baldwin Bikes,Baldwin,80,1,761.99,0.05,723.8905,Sun Bicycles Brickell Tandem CB - 2017,7,3,Cruisers Bicycles,Sun Bicycles
744,166,4,2017-03-01,2017-03-02,2,Lena Mills,Woodhaven,NY,Baldwin Bikes,Baldwin,33,2,469.99,0.2,751.984,Surly Wednesday Frameset - 2017,8,6,Mountain Bikes,Surly
745,698,4,2017-03-01,2017-03-03,2,Charleen Joyner,Corona,NY,Baldwin Bikes,Baldwin,22,2,269.99,0.2,431.98400000000004,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
745,698,4,2017-03-01,2017-03-03,2,Charleen Joyner,Corona,NY,Baldwin Bikes,Baldwin,78,1,647.99,0.1,583.191,Sun Bicycles Biscayne Tandem CB - 2017,7,3,Cruisers Bicycles,Sun Bicycles
745,698,4,2017-03-01,2017-03-03,2,Charleen Joyner,Corona,NY,Baldwin Bikes,Baldwin,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",1,1,Children Bicycles,Electra
746,391,4,2017-03-02,2017-03-05,1,Vernita Ball,Los Banos,CA,Santa Cruz Bikes,Santa Cruz,99,1,299.99,0.1,269.99100000000004,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,Children Bicycles,Electra
747,87,4,2017-03-03,2017-03-05,1,Yan Mcgowan,Duarte,CA,Santa Cruz Bikes,Santa Cruz,33,2,469.99,0.1,845.9820000000001,Surly Wednesday Frameset - 2017,8,6,Mountain Bikes,Surly
747,87,4,2017-03-03,2017-03-05,1,Yan Mcgowan,Duarte,CA,Santa Cruz Bikes,Santa Cruz,81,1,1099.99,0.07,1022.9907,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,Cruisers Bicycles,Electra
747,87,4,2017-03-03,2017-03-05,1,Yan Mcgowan,Duarte,CA,Santa Cruz Bikes,Santa Cruz,86,1,149.99,0.2,119.99200000000002,Trek Girl's Kickster - 2017,9,1,Children Bicycles,Trek
747,87,4,2017-03-03,2017-03-05,1,Yan Mcgowan,Duarte,CA,Santa Cruz Bikes,Santa Cruz,110,1,470.99,0.07,438.0207,Sun Bicycles Drifter 7 - 2017,7,2,Comfort Bicycles,Sun Bicycles
748,1072,4,2017-03-03,2017-03-04,3,Maryalice Henry,Richardson,TX,Rowlett Bikes,Rowlett,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
748,1072,4,2017-03-03,2017-03-04,3,Maryalice Henry,Richardson,TX,Rowlett Bikes,Rowlett,35,2,832.99,0.2,1332.784,Sun Bicycles Spider 3i - 2017,7,6,Mountain Bikes,Sun Bicycles
748,1072,4,2017-03-03,2017-03-04,3,Maryalice Henry,Richardson,TX,Rowlett Bikes,Rowlett,41,1,1469.99,0.07,1367.0907,Haro Shift R3 - 2017,2,6,Mountain Bikes,Haro
748,1072,4,2017-03-03,2017-03-04,3,Maryalice Henry,Richardson,TX,Rowlett Bikes,Rowlett,83,2,149.99,0.05,284.981,Trek Boy's Kickster - 2015/2017,9,1,Children Bicycles,Trek
749,255,4,2017-03-04,2017-03-05,2,Flossie Holder,Massapequa Park,NY,Baldwin Bikes,Baldwin,9,1,2999.99,0.2,2399.9919999999997,Trek Conduit+ - 2016,9,5,Electric Bikes,Trek
749,255,4,2017-03-04,2017-03-05,2,Flossie Holder,Massapequa Park,NY,Baldwin Bikes,Baldwin,24,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,1,2,Comfort Bicycles,Electra
749,255,4,2017-03-04,2017-03-05,2,Flossie Holder,Massapequa Park,NY,Baldwin Bikes,Baldwin,28,1,2499.99,0.05,2374.9905,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,Mountain Bikes,Surly
749,255,4,2017-03-04,2017-03-05,2,Flossie Holder,Massapequa Park,NY,Baldwin Bikes,Baldwin,40,1,4999.99,0.07,4649.990699999999,Trek Fuel EX 9.8 29 - 2017,9,6,Mountain Bikes,Trek
749,255,4,2017-03-04,2017-03-05,2,Flossie Holder,Massapequa Park,NY,Baldwin Bikes,Baldwin,79,1,402.99,0.2,322.39200000000005,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,3,Cruisers Bicycles,Sun Bicycles
750,232,4,2017-03-04,2017-03-05,3,Freddie Mathis,Euless,TX,Rowlett Bikes,Rowlett,72,1,619.99,0.05,588.9905,Sun Bicycles Biscayne Tandem 7 - 2017,7,3,Cruisers Bicycles,Sun Bicycles
750,232,4,2017-03-04,2017-03-05,3,Freddie Mathis,Euless,TX,Rowlett Bikes,Rowlett,78,2,647.99,0.1,1166.382,Sun Bicycles Biscayne Tandem CB - 2017,7,3,Cruisers Bicycles,Sun Bicycles
751,731,4,2017-03-05,2017-03-07,1,Hilary Savage,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,45,2,869.99,0.05,1652.981,Haro SR 1.2 - 2017,2,6,Mountain Bikes,Haro
752,335,4,2017-03-05,2017-03-07,2,Scarlet Reed,Bronx,NY,Baldwin Bikes,Baldwin,12,2,549.99,0.05,1044.981,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
752,335,4,2017-03-05,2017-03-07,2,Scarlet Reed,Bronx,NY,Baldwin Bikes,Baldwin,31,2,1632.99,0.05,3102.681,Surly Wednesday - 2017,8,6,Mountain Bikes,Surly
753,1201,4,2017-03-05,2017-03-08,2,Nita Guy,Port Chester,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
753,1201,4,2017-03-05,2017-03-08,2,Nita Guy,Port Chester,NY,Baldwin Bikes,Baldwin,36,2,832.99,0.1,1499.382,Surly Troll Frameset - 2017,8,6,Mountain Bikes,Surly
753,1201,4,2017-03-05,2017-03-08,2,Nita Guy,Port Chester,NY,Baldwin Bikes,Baldwin,66,1,250.99,0.2,200.79200000000003,Sun Bicycles Revolutions 24 - 2017,7,3,Cruisers Bicycles,Sun Bicycles
753,1201,4,2017-03-05,2017-03-08,2,Nita Guy,Port Chester,NY,Baldwin Bikes,Baldwin,95,1,299.99,0.07,278.9907,"Electra Girl's Hawaii 1 16"" - 2017",1,1,Children Bicycles,Electra
753,1201,4,2017-03-05,2017-03-08,2,Nita Guy,Port Chester,NY,Baldwin Bikes,Baldwin,105,2,533.99,0.07,993.2213999999999,Sun Bicycles Streamway 7 - 2017,7,2,Comfort Bicycles,Sun Bicycles
754,646,4,2017-03-06,2017-03-08,1,Ann Heath,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
754,646,4,2017-03-06,2017-03-08,1,Ann Heath,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
754,646,4,2017-03-06,2017-03-08,1,Ann Heath,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,12,2,549.99,0.07,1022.9813999999999,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
754,646,4,2017-03-06,2017-03-08,1,Ann Heath,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,67,2,250.99,0.05,476.881,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,Cruisers Bicycles,Sun Bicycles
754,646,4,2017-03-06,2017-03-08,1,Ann Heath,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,74,2,439.99,0.07,818.3814,Electra Cruiser Lux 1 - 2017,1,3,Cruisers Bicycles,Electra
755,531,4,2017-03-06,2017-03-07,2,Kimberely Bowen,Troy,NY,Baldwin Bikes,Baldwin,43,2,5299.99,0.05,10069.981,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,Mountain Bikes,Trek
755,531,4,2017-03-06,2017-03-07,2,Kimberely Bowen,Troy,NY,Baldwin Bikes,Baldwin,57,2,1999.99,0.1,3599.982,Trek Emonda S 5 - 2017,9,7,Road Bikes,Trek
755,531,4,2017-03-06,2017-03-07,2,Kimberely Bowen,Troy,NY,Baldwin Bikes,Baldwin,80,2,761.99,0.07,1417.3013999999998,Sun Bicycles Brickell Tandem CB - 2017,7,3,Cruisers Bicycles,Sun Bicycles
756,1143,4,2017-03-06,2017-03-09,2,Sommer Hopkins,Tonawanda,NY,Baldwin Bikes,Baldwin,17,2,429.0,0.05,815.0999999999999,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
756,1143,4,2017-03-06,2017-03-09,2,Sommer Hopkins,Tonawanda,NY,Baldwin Bikes,Baldwin,64,1,489.99,0.1,440.99100000000004,Electra Townie Original 7D - 2017,1,3,Cruisers Bicycles,Electra
757,1336,4,2017-03-06,2017-03-09,2,Joe Melton,New Windsor,NY,Baldwin Bikes,Baldwin,95,1,299.99,0.1,269.99100000000004,"Electra Girl's Hawaii 1 16"" - 2017",1,1,Children Bicycles,Electra
758,953,4,2017-03-06,2017-03-07,3,Kattie Stevenson,Helotes,TX,Rowlett Bikes,Rowlett,22,2,269.99,0.07,502.1814,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
758,953,4,2017-03-06,2017-03-07,3,Kattie Stevenson,Helotes,TX,Rowlett Bikes,Rowlett,27,1,999.99,0.07,929.9907,Surly Big Dummy Frameset - 2017,8,6,Mountain Bikes,Surly
758,953,4,2017-03-06,2017-03-07,3,Kattie Stevenson,Helotes,TX,Rowlett Bikes,Rowlett,65,2,346.99,0.07,645.4014,Sun Bicycles Lil Bolt Type-R - 2017,7,3,Cruisers Bicycles,Sun Bicycles
758,953,4,2017-03-06,2017-03-07,3,Kattie Stevenson,Helotes,TX,Rowlett Bikes,Rowlett,99,1,299.99,0.1,269.99100000000004,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,Children Bicycles,Electra
758,953,4,2017-03-06,2017-03-07,3,Kattie Stevenson,Helotes,TX,Rowlett Bikes,Rowlett,109,1,416.99,0.2,333.59200000000004,Sun Bicycles Cruz 7 - Women's - 2017,7,2,Comfort Bicycles,Sun Bicycles
759,284,4,2017-03-07,2017-03-08,2,Susann Bass,Commack,NY,Baldwin Bikes,Baldwin,78,1,647.99,0.07,602.6306999999999,Sun Bicycles Biscayne Tandem CB - 2017,7,3,Cruisers Bicycles,Sun Bicycles
759,284,4,2017-03-07,2017-03-08,2,Susann Bass,Commack,NY,Baldwin Bikes,Baldwin,93,2,209.99,0.05,398.981,Haro Shredder 20 Girls - 2017,2,1,Children Bicycles,Haro
760,1104,4,2017-03-07,2017-03-10,2,Khalilah Robertson,Spring Valley,NY,Baldwin Bikes,Baldwin,21,2,269.99,0.07,502.1814,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
760,1104,4,2017-03-07,2017-03-10,2,Khalilah Robertson,Spring Valley,NY,Baldwin Bikes,Baldwin,29,2,999.99,0.07,1859.9814,Trek X-Caliber 8 - 2017,9,6,Mountain Bikes,Trek
761,1291,4,2017-03-07,2017-03-10,2,Shiloh Bates,Monsey,NY,Baldwin Bikes,Baldwin,43,1,5299.99,0.07,4928.990699999999,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,Mountain Bikes,Trek
761,1291,4,2017-03-07,2017-03-10,2,Shiloh Bates,Monsey,NY,Baldwin Bikes,Baldwin,52,2,875.99,0.2,1401.584,Surly Steamroller - 2017,8,7,Road Bikes,Surly
762,572,4,2017-03-08,2017-03-09,2,Wm Pope,Auburn,NY,Baldwin Bikes,Baldwin,102,2,489.99,0.05,930.981,Electra Townie Original 7D - 2017,1,2,Comfort Bicycles,Electra
763,842,4,2017-03-08,2017-03-09,3,Giselle Robles,San Angelo,TX,Rowlett Bikes,Rowlett,90,1,209.99,0.07,195.2907,Trek Precaliber 16 Girls - 2017,9,1,Children Bicycles,Trek
763,842,4,2017-03-08,2017-03-09,3,Giselle Robles,San Angelo,TX,Rowlett Bikes,Rowlett,103,1,551.99,0.1,496.791,Sun Bicycles Streamway 3 - 2017,7,2,Comfort Bicycles,Sun Bicycles
764,701,4,2017-03-09,2017-03-12,1,Alysia Nicholson,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,55,1,2699.99,0.07,2510.9907,Trek Domane S 6 - 2017,9,7,Road Bikes,Trek
764,701,4,2017-03-09,2017-03-12,1,Alysia Nicholson,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,81,2,1099.99,0.07,2045.9814,Electra Amsterdam Fashion 7i Ladies' - 2017,1,3,Cruisers Bicycles,Electra
764,701,4,2017-03-09,2017-03-12,1,Alysia Nicholson,Oxnard,CA,Santa Cruz Bikes,Santa Cruz,95,2,299.99,0.05,569.981,"Electra Girl's Hawaii 1 16"" - 2017",1,1,Children Bicycles,Electra
765,1152,4,2017-03-09,2017-03-12,1,Tuyet Rosa,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,12,1,549.99,0.07,511.49069999999995,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
765,1152,4,2017-03-09,2017-03-12,1,Tuyet Rosa,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
765,1152,4,2017-03-09,2017-03-12,1,Tuyet Rosa,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,28,2,2499.99,0.2,3999.984,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,Mountain Bikes,Surly
765,1152,4,2017-03-09,2017-03-12,1,Tuyet Rosa,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,53,1,749.99,0.2,599.9920000000001,Surly Ogre Frameset - 2017,8,7,Road Bikes,Surly
765,1152,4,2017-03-09,2017-03-12,1,Tuyet Rosa,South El Monte,CA,Santa Cruz Bikes,Santa Cruz,65,1,346.99,0.05,329.6405,Sun Bicycles Lil Bolt Type-R - 2017,7,3,Cruisers Bicycles,Sun Bicycles
766,141,4,2017-03-09,2017-03-12,2,Ramiro Byers,Saint Albans,NY,Baldwin Bikes,Baldwin,111,1,470.99,0.2,376.79200000000003,Sun Bicycles Drifter 7 - Women's - 2017,7,2,Comfort Bicycles,Sun Bicycles
767,564,4,2017-03-09,2017-03-11,2,Bettie Pierce,Farmingdale,NY,Baldwin Bikes,Baldwin,29,1,999.99,0.07,929.9907,Trek X-Caliber 8 - 2017,9,6,Mountain Bikes,Trek
767,564,4,2017-03-09,2017-03-11,2,Bettie Pierce,Farmingdale,NY,Baldwin Bikes,Baldwin,41,2,1469.99,0.05,2792.9809999999998,Haro Shift R3 - 2017,2,6,Mountain Bikes,Haro
767,564,4,2017-03-09,2017-03-11,2,Bettie Pierce,Farmingdale,NY,Baldwin Bikes,Baldwin,63,1,3499.99,0.1,3149.991,Trek Boone Race Shop Limited - 2017,9,4,Cyclocross Bicycles,Trek
767,564,4,2017-03-09,2017-03-11,2,Bettie Pierce,Farmingdale,NY,Baldwin Bikes,Baldwin,77,2,799.99,0.05,1519.981,Electra Glam Punk 3i Ladies' - 2017,1,3,Cruisers Bicycles,Electra
768,841,4,2017-03-09,2017-03-10,2,Manie Maxwell,Ronkonkoma,NY,Baldwin Bikes,Baldwin,31,1,1632.99,0.2,1306.392,Surly Wednesday - 2017,8,6,Mountain Bikes,Surly
768,841,4,2017-03-09,2017-03-10,2,Manie Maxwell,Ronkonkoma,NY,Baldwin Bikes,Baldwin,76,1,299.99,0.2,239.99200000000002,"Electra Girl's Hawaii 1 16"" - 2017",1,3,Cruisers Bicycles,Electra
769,946,4,2017-03-09,2017-03-11,2,Angella Bridges,Pittsford,NY,Baldwin Bikes,Baldwin,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
769,946,4,2017-03-09,2017-03-11,2,Angella Bridges,Pittsford,NY,Baldwin Bikes,Baldwin,8,1,1799.99,0.1,1619.991,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
769,946,4,2017-03-09,2017-03-11,2,Angella Bridges,Pittsford,NY,Baldwin Bikes,Baldwin,36,2,832.99,0.07,1549.3614,Surly Troll Frameset - 2017,8,6,Mountain Bikes,Surly
770,135,4,2017-03-09,2017-03-11,3,Dorthey Jackson,Houston,TX,Rowlett Bikes,Rowlett,11,2,1680.99,0.05,3193.881,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
770,135,4,2017-03-09,2017-03-11,3,Dorthey Jackson,Houston,TX,Rowlett Bikes,Rowlett,42,1,2299.99,0.2,1839.992,Trek Fuel EX 5 27.5 Plus - 2017,9,6,Mountain Bikes,Trek
770,135,4,2017-03-09,2017-03-11,3,Dorthey Jackson,Houston,TX,Rowlett Bikes,Rowlett,103,1,551.99,0.2,441.59200000000004,Sun Bicycles Streamway 3 - 2017,7,2,Comfort Bicycles,Sun Bicycles
770,135,4,2017-03-09,2017-03-11,3,Dorthey Jackson,Houston,TX,Rowlett Bikes,Rowlett,110,1,470.99,0.05,447.4405,Sun Bicycles Drifter 7 - 2017,7,2,Comfort Bicycles,Sun Bicycles
771,671,4,2017-03-11,2017-03-12,1,Jennette Baker,Banning,CA,Santa Cruz Bikes,Santa Cruz,13,2,269.99,0.2,431.98400000000004,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
771,671,4,2017-03-11,2017-03-12,1,Jennette Baker,Banning,CA,Santa Cruz Bikes,Santa Cruz,88,1,189.99,0.2,151.99200000000002,Trek Precaliber 12 Girls - 2017,9,1,Children Bicycles,Trek
772,448,4,2017-03-11,2017-03-13,2,Janella Bright,Rochester,NY,Baldwin Bikes,Baldwin,103,1,551.99,0.07,513.3507,Sun Bicycles Streamway 3 - 2017,7,2,Comfort Bicycles,Sun Bicycles
773,1385,4,2017-03-11,2017-03-12,2,Kenton Hughes,Canandaigua,NY,Baldwin Bikes,Baldwin,14,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,Cruisers Bicycles,Electra
773,1385,4,2017-03-11,2017-03-12,2,Kenton Hughes,Canandaigua,NY,Baldwin Bikes,Baldwin,17,2,429.0,0.2,686.4000000000001,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
773,1385,4,2017-03-11,2017-03-12,2,Kenton Hughes,Canandaigua,NY,Baldwin Bikes,Baldwin,33,2,469.99,0.07,874.1813999999999,Surly Wednesday Frameset - 2017,8,6,Mountain Bikes,Surly
773,1385,4,2017-03-11,2017-03-12,2,Kenton Hughes,Canandaigua,NY,Baldwin Bikes,Baldwin,92,1,209.99,0.1,188.991,Haro Shredder 20 - 2017,2,1,Children Bicycles,Haro
774,690,4,2017-03-12,2017-03-14,2,Yevette Elliott,Jackson Heights,NY,Baldwin Bikes,Baldwin,20,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
774,690,4,2017-03-12,2017-03-14,2,Yevette Elliott,Jackson Heights,NY,Baldwin Bikes,Baldwin,36,2,832.99,0.05,1582.681,Surly Troll Frameset - 2017,8,6,Mountain Bikes,Surly
774,690,4,2017-03-12,2017-03-14,2,Yevette Elliott,Jackson Heights,NY,Baldwin Bikes,Baldwin,58,2,4999.99,0.1,8999.982,Trek Madone 9.2 - 2017,9,7,Road Bikes,Trek
774,690,4,2017-03-12,2017-03-14,2,Yevette Elliott,Jackson Heights,NY,Baldwin Bikes,Baldwin,65,1,346.99,0.05,329.6405,Sun Bicycles Lil Bolt Type-R - 2017,7,3,Cruisers Bicycles,Sun Bicycles
774,690,4,2017-03-12,2017-03-14,2,Yevette Elliott,Jackson Heights,NY,Baldwin Bikes,Baldwin,73,1,749.99,0.05,712.4905,Sun Bicycles Brickell Tandem 7 - 2017,7,3,Cruisers Bicycles,Sun Bicycles
775,968,4,2017-03-12,2017-03-13,2,Jonna Brown,Mahopac,NY,Baldwin Bikes,Baldwin,39,1,1499.99,0.07,1394.9906999999998,Trek Stache 5 - 2017,9,6,Mountain Bikes,Trek
776,490,4,2017-03-13,2017-03-16,2,Yu Mcdonald,Ossining,NY,Baldwin Bikes,Baldwin,28,1,2499.99,0.2,1999.992,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,Mountain Bikes,Surly
776,490,4,2017-03-13,2017-03-16,2,Yu Mcdonald,Ossining,NY,Baldwin Bikes,Baldwin,35,1,832.99,0.1,749.691,Sun Bicycles Spider 3i - 2017,7,6,Mountain Bikes,Sun Bicycles
776,490,4,2017-03-13,2017-03-16,2,Yu Mcdonald,Ossining,NY,Baldwin Bikes,Baldwin,42,2,2299.99,0.2,3679.984,Trek Fuel EX 5 27.5 Plus - 2017,9,6,Mountain Bikes,Trek
776,490,4,2017-03-13,2017-03-16,2,Yu Mcdonald,Ossining,NY,Baldwin Bikes,Baldwin,71,1,416.99,0.1,375.291,Sun Bicycles Atlas X-Type - 2017,7,3,Cruisers Bicycles,Sun Bicycles
777,496,4,2017-03-13,2017-03-16,2,Shu Mays,Astoria,NY,Baldwin Bikes,Baldwin,2,1,749.99,0.2,599.9920000000001,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
777,496,4,2017-03-13,2017-03-16,2,Shu Mays,Astoria,NY,Baldwin Bikes,Baldwin,5,1,1320.99,0.2,1056.7920000000001,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
777,496,4,2017-03-13,2017-03-16,2,Shu Mays,Astoria,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
778,56,3,2017-03-15,,3,Lolita Mosley,Houston,TX,Rowlett Bikes,Rowlett,64,1,489.99,0.1,440.99100000000004,Electra Townie Original 7D - 2017,1,3,Cruisers Bicycles,Electra
778,56,3,2017-03-15,,3,Lolita Mosley,Houston,TX,Rowlett Bikes,Rowlett,85,1,329.99,0.05,313.4905,Haro Downtown 16 - 2017,2,1,Children Bicycles,Haro
779,367,4,2017-03-15,2017-03-18,2,Blanca Hooper,Ozone Park,NY,Baldwin Bikes,Baldwin,8,1,1799.99,0.2,1439.9920000000002,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
779,367,4,2017-03-15,2017-03-18,2,Blanca Hooper,Ozone Park,NY,Baldwin Bikes,Baldwin,47,1,5299.99,0.2,4239.992,Trek Remedy 9.8 - 2017,9,6,Mountain Bikes,Trek
779,367,4,2017-03-15,2017-03-18,2,Blanca Hooper,Ozone Park,NY,Baldwin Bikes,Baldwin,85,1,329.99,0.2,263.992,Haro Downtown 16 - 2017,2,1,Children Bicycles,Haro
779,367,4,2017-03-15,2017-03-18,2,Blanca Hooper,Ozone Park,NY,Baldwin Bikes,Baldwin,90,2,209.99,0.2,335.98400000000004,Trek Precaliber 16 Girls - 2017,9,1,Children Bicycles,Trek
779,367,4,2017-03-15,2017-03-18,2,Blanca Hooper,Ozone Park,NY,Baldwin Bikes,Baldwin,101,1,339.99,0.05,322.9905,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,Children Bicycles,Electra
780,592,4,2017-03-15,2017-03-17,2,Joni Lee,Centereach,NY,Baldwin Bikes,Baldwin,32,1,469.99,0.1,422.99100000000004,Trek Farley Alloy Frameset - 2017,9,6,Mountain Bikes,Trek
781,1018,4,2017-03-15,2017-03-17,2,Carita Salinas,Maspeth,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.2,6399.984,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
781,1018,4,2017-03-15,2017-03-17,2,Carita Salinas,Maspeth,NY,Baldwin Bikes,Baldwin,57,2,1999.99,0.1,3599.982,Trek Emonda S 5 - 2017,9,7,Road Bikes,Trek
781,1018,4,2017-03-15,2017-03-17,2,Carita Salinas,Maspeth,NY,Baldwin Bikes,Baldwin,109,2,416.99,0.05,792.281,Sun Bicycles Cruz 7 - Women's - 2017,7,2,Comfort Bicycles,Sun Bicycles
782,1298,4,2017-03-15,2017-03-18,2,Trudy Riddle,Schenectady,NY,Baldwin Bikes,Baldwin,16,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
782,1298,4,2017-03-15,2017-03-18,2,Trudy Riddle,Schenectady,NY,Baldwin Bikes,Baldwin,20,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
782,1298,4,2017-03-15,2017-03-18,2,Trudy Riddle,Schenectady,NY,Baldwin Bikes,Baldwin,57,1,1999.99,0.07,1859.9906999999998,Trek Emonda S 5 - 2017,9,7,Road Bikes,Trek
782,1298,4,2017-03-15,2017-03-18,2,Trudy Riddle,Schenectady,NY,Baldwin Bikes,Baldwin,99,1,299.99,0.07,278.9907,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,Children Bicycles,Electra
783,1343,4,2017-03-16,2017-03-17,1,Jama Rodriquez,Upland,CA,Santa Cruz Bikes,Santa Cruz,22,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
783,1343,4,2017-03-16,2017-03-17,1,Jama Rodriquez,Upland,CA,Santa Cruz Bikes,Santa Cruz,29,1,999.99,0.1,899.991,Trek X-Caliber 8 - 2017,9,6,Mountain Bikes,Trek
